SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,-0.9314899814793454,0,1,1,0,0,1,0.473592821542439,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.237302977429016,0,1,1,0,0,1,-0.3645026440028713,1,0,0,1,0,0,0,0,0,1,1
0,1,1,0.7992939660427822,0,0,1,1,1,1,0.1325551500943243,1,0,0,0,1,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,1,0,0,0,-0.4723389579661445,1,0,0,1,0,0,0,0,1,0,1
0,1,0,1.3286586944031769,0,1,0,1,1,0,-0.1948188589384019,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-1.0814379454736007,1,0,0,0,0,1,0.425505472900763,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.5956921474426305,0,1,1,1,0,1,-0.1582593249347472,1,0,0,0,0,1,0,1,0,0,0
0,1,0,1.6137012404433893,0,0,0,0,0,0,-1.4860351280674795,0,0,1,0,0,1,1,0,0,0,0
0,1,0,0.880734693482843,1,0,1,1,0,1,1.3140928172124378,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.3340647070567011,0,1,1,0,0,1,-0.6693726807616858,1,0,0,1,0,0,0,0,0,1,1
0,1,0,1.6137012404433893,1,1,1,1,1,1,0.9800716201790473,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0.8046294522991875,1,0,0,1,1,1,1.1269923317456896,0,1,0,0,0,1,0,0,1,0,1
0,0,0,-1.1960038562387048,0,0,0,1,1,1,0.8338334841644282,0,1,0,1,0,0,0,0,0,1,0
1,0,0,-0.9871469825981897,1,0,1,1,0,1,0.6197524024972381,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.2699292376823877,0,0,0,1,1,0,-0.9708780580159816,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-0.8579028453561719,0,1,1,0,0,1,-0.5195762154659683,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.1372743995179157,0,0,0,1,1,1,0.3519123541162524,1,0,0,0,1,0,1,0,0,0,0
1,1,1,1.4508197855632678,1,0,0,1,1,1,1.4088152462219072,0,1,0,0,1,0,0,1,0,0,0
0,1,0,-0.42460811821343736,0,1,0,0,1,1,-0.3494849824475156,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-1.265651880137484,0,0,0,0,0,1,-0.551546287278916,1,0,0,1,0,0,0,0,0,1,1
0,0,0,1.2064976032430856,1,1,1,1,0,1,0.9069525521717376,0,1,0,0,1,0,0,0,1,0,0
0,1,0,-0.62591876415828,1,1,1,1,0,0,0.8454660631655913,0,1,0,1,0,0,0,1,0,0,1
0,1,0,-1.0331224013585834,1,0,0,0,0,1,0.722493085153298,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.002895784642934,0,1,1,0,1,1,0.1857326540996401,1,0,0,0,0,1,0,1,0,0,0
0,1,1,0.1070477828022663,0,1,0,1,1,1,1.4005062612210766,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.758573602322752,0,0,0,0,0,0,0.7573908221567865,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.217219410720212,0,0,0,0,0,1,0.2748416675914116,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.7073594915983407,1,0,0,1,1,1,0.6078290921418354,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-0.3001558543980371,0,0,1,0,0,1,1.034910921184529,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,1,0,0,0,0,0,-1.2849576910473786,0,0,1,0,0,1,0,0,0,1,0
1,0,0,-1.1552834925186746,1,0,0,0,0,1,0.3220000081132624,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.1779947632379461,1,0,1,0,0,1,0.8371570781647607,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5729808767233588,1,0,0,0,0,1,-1.3397969920528607,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-0.7888002190384014,0,0,0,0,0,0,-1.505976692069473,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.1000699698241028,0,0,0,0,0,1,0.2587903233949269,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.1070477828022663,0,0,0,0,0,0,-1.5126238800701377,0,0,1,1,0,0,1,0,0,0,0
0,1,0,1.4508197855632678,1,0,1,1,1,0,0.8454660631655913,0,1,0,0,0,1,0,1,0,0,0
0,0,0,1.0436161483629645,0,0,0,0,1,1,1.0149693571825356,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-0.2594354906780068,1,0,0,0,0,1,0.6310942501441613,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.4328106925625091,0,1,0,1,0,0,0.3469269631157543,1,0,0,0,0,1,1,0,0,0,0
0,1,1,1.6137012404433893,1,1,0,1,0,1,1.3739175092184182,0,1,0,0,1,0,1,0,0,0,0
0,0,0,-0.629773109311007,1,0,0,0,0,1,0.6432191000608233,0,1,0,1,0,0,1,0,0,0,1
0,1,1,-0.0965540357978854,1,0,0,0,0,0,0.6875953481498096,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2709240281217686,0,0,0,0,0,1,0.6900449662148087,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.35677354917810544,0,0,0,0,0,0,-0.785153278978429,1,0,0,1,0,0,1,0,0,0,1
0,0,0,1.1657772395230557,1,1,0,1,0,1,1.3855500882195813,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.9642308700153168,1,0,0,1,0,0,0,0,1,0,1
0,1,0,1.369379058123207,1,0,1,1,0,1,1.3440051632154282,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1.002895784642934,1,0,1,1,0,1,1.3207400052131024,0,1,0,1,0,0,0,1,0,0,1
0,1,1,0.2292088739623573,1,0,0,0,0,0,-1.3198554280508674,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0.4735310562825394,0,0,0,1,1,0,1.1745018691984834,0,1,0,0,0,1,1,0,0,0,0
1,0,0,-0.9516816739185228,1,0,0,0,0,1,0.6543594081464871,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.4223169455581282,0,0,0,0,0,1,0.1641292930974807,0,1,0,1,0,0,0,0,0,1,0
0,1,0,0.7992939660427822,1,0,1,0,1,1,1.260915313207122,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-0.9972830073914218,0,0,0,0,0,1,0.2841599420605202,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0088500402521752,0,0,0,0,0,1,0.3072258938923891,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.8155537171626008,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,1,0,0,1,0.7440964461554579,0,1,0,1,0,0,1,0,0,0,1
0,1,0,-0.3408762181180675,0,0,1,1,0,1,1.1479131171958254,0,1,0,1,0,0,0,1,0,0,1
0,1,1,0.8400143297628127,0,0,1,1,1,1,1.4453747802255617,0,1,0,1,0,0,1,0,0,0,0
0,1,1,1.2879383306831464,1,1,1,1,1,1,0.85876043916692,1,0,0,0,0,1,0,0,0,1,0
0,0,0,1.247217966963116,1,0,1,0,0,0,1.086426628189679,0,1,0,0,0,1,1,0,0,0,0
0,1,1,1.2879383306831464,1,0,1,0,0,1,-0.3626603559551803,1,0,0,0,1,0,1,0,0,0,0
0,1,1,0.7992939660427822,1,0,1,0,1,1,0.9468356801757248,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4926823160681442,0,0,1,1,0,0,0,0,0,1,0
1,0,0,-0.0151133083578247,0,0,1,0,0,1,0.3203382111130964,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.369379058123207,0,1,1,1,1,0,0.036170924084689,1,0,0,0,0,1,0,0,0,1,0
1,0,0,-1.0738427650786138,0,0,0,0,0,1,0.4964886931307054,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-1.262003739162173,1,0,0,0,0,1,0.28109331941103943,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.255078803552872,0,0,0,0,0,1,-0.5674149049457724,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.6137012404433893,0,1,0,1,1,1,-0.1183761969307601,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.62591876415828,0,0,0,0,0,0,-1.4893587220678115,0,0,1,0,1,0,0,0,0,1,0
0,1,1,1.6137012404433893,1,1,1,1,1,0,0.7956121531606076,1,0,0,0,0,1,0,1,0,0,0
1,1,1,-0.1372743995179157,0,0,1,1,0,1,-0.9675544640156492,1,0,0,1,0,0,0,0,0,1,0
0,1,0,1.2879383306831464,0,0,0,0,0,0,-1.505976692069473,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0.7178532386027215,1,0,1,1,0,1,1.0066603721817051,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.0965540357978854,0,0,1,0,0,1,1.071470455188184,0,1,0,0,1,0,1,0,0,0,0
0,1,1,-1.0738427650786138,0,0,0,0,0,0,-1.520932865070968,0,0,1,0,1,0,0,1,0,0,0
0,0,1,-1.2760038863236969,0,0,0,0,0,0,-1.4559078413622113,0,0,1,1,0,0,0,0,0,1,1
1,0,0,1.6137012404433893,1,0,1,1,1,1,1.440389389225063,0,1,0,0,0,1,1,0,0,0,0
0,1,0,1.0436161483629645,1,1,0,1,1,1,0.6493740171459885,1,0,0,0,0,1,0,0,1,0,0
0,0,0,-1.2367242199587352,0,1,1,0,0,1,-0.28608821227847264,1,0,0,1,0,0,0,0,0,1,1
0,0,1,0.6771328748826912,0,0,0,0,0,0,-1.505976692069473,0,0,1,0,1,0,0,1,0,0,0
1,1,0,1.125056875803025,1,0,0,0,1,1,1.1379423351948288,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.9990761944242234,0,1,1,0,0,1,-0.4166943535993238,1,0,0,1,0,0,0,0,0,1,1
0,1,0,1.4915401492832985,0,1,1,1,1,1,0.6626683931473177,1,0,0,0,0,1,0,0,0,1,0
0,1,1,1.2879383306831464,1,0,1,1,1,1,1.476948923228718,0,1,0,0,0,1,0,1,0,0,0
0,1,0,1.6137012404433893,1,0,1,0,0,1,1.0947356131905095,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-0.8506676642252613,0,0,0,0,1,0,-0.20596169550807483,1,0,0,1,0,0,0,0,0,1,1
0,1,0,0.3920903288424788,1,0,0,1,1,1,0.6493740171459885,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.33591753426997106,1,0,0,1,0,0,0.4093394970983737,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.1973652331008032,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1960038562387048,1,0,0,0,0,0,0.3203382111130964,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.1372743995179157,0,0,0,0,1,1,-1.115454397030434,1,0,0,1,0,0,0,0,1,0,0
0,0,1,-0.3001558543980371,0,0,1,0,1,1,-0.3327480099521901,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-1.0206871315028605,0,0,0,0,0,1,0.4265934022721892,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.0663274190822359,1,0,0,0,0,1,1.0930738161903435,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2110751933875243,0,1,1,0,0,1,-0.26322042481664765,1,0,0,1,0,0,0,0,0,1,1
0,1,0,1.002895784642934,1,1,0,0,0,1,1.1595456961969886,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.0151133083578247,1,0,1,0,0,1,0.5180920541328647,0,1,0,1,0,0,1,0,0,0,1
0,1,0,1.6137012404433893,1,0,1,1,1,1,1.4536837652263923,0,1,0,0,1,0,1,0,0,0,0
0,1,0,0.5956921474426305,1,0,1,1,0,1,1.307445629211773,0,1,0,1,0,0,0,0,1,0,0
0,1,1,1.5322605130033284,0,0,0,0,0,0,-1.4760643460664828,0,0,1,0,0,1,0,1,0,0,0
0,1,1,0.1477681465222966,1,1,0,1,0,1,1.3207400052131024,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.257105316855003,0,0,0,0,0,0,-0.6576758662568423,0,0,1,1,0,0,0,0,1,0,1
0,1,1,-0.9516816739185228,1,0,0,1,0,1,0.4848561141295422,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-0.7888002190384014,1,1,0,0,0,1,1.1977670272008092,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.19783754963806063,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1645091099949112,0,0,0,0,0,1,0.05230258011678654,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.1960038562387048,1,0,1,0,0,1,0.8886727851699104,0,1,0,1,0,0,0,1,0,0,1
0,1,0,0.4328106925625091,0,1,0,0,1,0,-1.0223937650211312,1,0,0,1,0,0,1,0,0,0,0
1,0,0,-0.5037576729981889,1,0,1,1,0,1,0.9750862291785486,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.46529723584098637,0,0,0,0,0,1,0.7597467228737267,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.2106596091021319,0,1,0,1,0,0,0,0,0,1,1
0,0,1,-0.7888002190384014,0,0,0,1,1,0,-0.3759547319565092,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6468276429835875,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.2226194737514726,0,1,1,0,0,1,-0.39316791551712005,1,0,0,1,0,0,0,0,0,1,1
0,1,1,1.2064976032430856,0,1,1,1,1,0,0.7091987091519689,1,0,0,0,0,1,0,0,1,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.3230092731368456,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2518150710048992,0,0,0,0,0,1,0.18566394545399048,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.5369439704035145,1,0,0,0,0,1,0.3536698299521399,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.5956921474426305,0,0,0,1,1,0,0.3220000081132624,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0.1477681465222966,1,1,0,0,0,0,-0.3427187919531868,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-1.0625760124376395,1,0,0,0,0,0,0.8071491918928356,0,1,0,1,0,0,0,0,0,1,1
0,0,1,-0.4630373092781585,0,0,0,0,0,0,-1.462769970065154,0,0,1,1,0,0,0,0,0,1,0
1,0,0,-1.26468361751626,1,0,0,0,0,1,0.7290816239724853,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.0436161483629645,0,0,0,0,0,1,-1.4926823160681442,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.0275893804150145,0,0,0,0,0,1,-0.4762264528469682,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9619270680346652,0,1,1,0,0,1,-0.24378702981963712,1,0,0,1,0,0,0,0,0,1,1
0,1,0,1.125056875803025,0,0,1,1,1,1,-0.1516121369340826,1,0,0,1,0,0,1,0,0,0,0
0,1,1,0.3920903288424788,0,1,0,0,1,0,-0.035286346922454,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-0.842053535913384,0,0,0,0,0,1,0.4241447602041576,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1960038562387048,0,0,0,0,0,0,-1.481049737066981,0,0,1,1,0,0,0,0,1,0,0
0,0,0,-0.4213749043537356,0,1,1,0,0,1,0.508966208608563,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.02956508279960568,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1044199756564557,1,0,0,1,0,1,0.7880522436487709,0,1,0,1,0,0,1,0,0,0,1
1,1,0,-0.0151133083578247,1,0,0,0,0,0,0.682609957149311,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.5851984004382496,0,0,0,0,0,1,-0.6784017859867437,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1.247217966963116,1,1,1,1,1,1,0.5014740841312035,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-1.2285781423014432,0,1,1,0,0,1,-0.33229739115014806,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0.5142514200025698,1,1,0,0,1,0,0.2920876621102721,1,0,0,0,0,1,0,0,0,1,0
0,1,0,-0.0151133083578247,0,1,1,0,1,0,0.1907180451001386,1,0,0,0,1,0,0,0,0,1,0
1,1,0,1.247217966963116,0,1,0,0,1,0,-0.952598291014154,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-1.1761015458082071,0,0,0,0,0,1,0.37240142496088985,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.62591876415828,0,0,0,1,0,1,0.395119076120572,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.5444780367182193,0,1,0,0,0,1,-0.5255164619714603,1,0,0,0,1,0,1,0,0,0,0
1,0,0,0.7992939660427822,1,1,0,1,0,0,-0.1632447159352455,1,0,0,0,0,1,1,0,0,0,0
1,0,0,-1.1531007603658967,0,0,0,0,0,1,0.6250866956277306,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.0331224013585834,0,1,0,1,1,0,-0.5022513039691348,1,0,0,0,0,1,0,1,0,0,0
1,0,0,-0.5037576729981889,1,0,0,1,0,1,1.1229861621933337,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.5444780367182193,1,0,0,0,0,1,0.6277706561438292,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1047027716995388,0,1,1,0,0,1,-0.2754195713867242,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.1552834925186746,0,0,0,0,0,0,-1.4860351280674795,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0.3106496014024181,1,0,1,1,0,1,1.3207400052131024,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0.4735310562825394,1,0,0,0,0,1,-0.4856333339674735,1,0,0,1,0,0,0,0,0,1,0
0,1,1,0.758573602322752,0,1,0,0,1,0,-1.0157465770204666,1,0,0,0,0,1,1,0,0,0,0
1,0,0,-0.4630373092781585,1,0,0,0,0,1,1.0182929511828682,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.2221076028640028,0,0,0,0,0,1,0.617303886590114,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1.1797664020208478,1,0,0,1,0,1,1.1593274484671379,0,1,0,0,1,0,0,0,1,0,1
1,1,0,-1.2774445836787656,0,0,1,0,0,0,-0.8163309370005319,1,0,0,1,0,0,0,0,1,0,1
0,1,0,-0.9109613101984924,0,0,0,0,0,0,-1.4843733310673135,0,0,1,0,1,0,0,0,0,1,0
1,1,0,1.4100994218432374,1,0,0,0,0,1,0.9933659961803764,0,1,0,1,0,0,0,1,0,0,0
0,1,1,0.3513699651224484,1,1,1,1,0,1,0.4516201741262198,1,0,0,0,1,0,0,1,0,0,0
1,0,0,-0.4630373092781585,0,0,0,1,0,1,-0.1565975279345811,1,0,0,1,0,0,1,0,0,0,1
0,0,0,-1.2606147147122004,0,0,0,0,0,1,0.1661661777786019,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1.2879383306831464,1,1,1,0,0,1,0.6493740171459885,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.226761169705869,0,1,1,0,0,1,-0.18945223826323862,1,0,0,1,0,0,0,0,0,1,1
0,1,0,-0.6666391278783103,1,0,0,0,0,1,0.6709773781481484,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1800733820802634,0,0,0,0,0,1,0.27346590816433025,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.7178532386027215,1,1,1,0,1,1,1.4919050962302134,0,1,0,1,0,0,1,0,0,0,0
0,1,1,-0.9109613101984924,1,1,0,0,0,1,1.179487260198982,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2415994069104916,0,0,0,0,0,1,0.23277944641956405,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.250469122187319,0,1,1,0,0,1,0.10627637817114738,1,0,0,1,0,0,0,0,0,1,1
1,1,0,-1.2367242199587352,0,0,1,0,0,0,-0.4856333339674735,1,0,0,1,0,0,0,1,0,0,1
0,0,0,0.188488510242327,1,1,1,1,1,1,0.4698999411280475,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-1.2197704722206826,0,1,1,0,0,1,-0.8338320053358501,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0.7178532386027215,1,1,1,0,0,1,0.6194616711429987,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.4735310562825394,0,0,1,1,0,1,0.7773323861587803,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,1,1,0,0.3103674291120993,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-1.2367242199587352,0,1,1,0,0,1,-0.41553393762238605,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.1145631287986442,0,0,0,0,1,1,-0.5172074769706297,1,0,0,1,0,0,0,0,1,0,1
1,1,0,1.4915401492832985,1,0,1,1,1,1,1.4503601712260603,0,1,0,0,0,1,1,0,0,0,1
0,1,1,1.5322605130033284,1,1,1,1,1,1,1.6049072922415093,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0.3920903288424788,1,0,0,0,0,1,0.6610065961471517,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,1,1,0,0,1,-0.43710528056507614,1,0,0,1,0,0,0,0,0,1,1
0,1,1,-1.2774445836787656,0,0,0,0,0,0,-1.4960059100684764,0,0,1,1,0,0,0,0,1,0,0
0,0,1,0.880734693482843,1,0,1,0,0,1,-0.3244390249513595,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-0.748079855318371,0,0,0,1,0,0,0.3519123541162524,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.2578080747556895,0,0,0,0,0,0,0.08734535729869009,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,1,0,1,0.7125223031523015,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0.2292088739623573,1,1,1,1,0,1,0.0461417060856861,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-1.1608338539997187,0,1,1,0,0,1,-0.20414597137827867,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.19561731155473838,0,0,0,0,0,1,0.7125267314911468,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.7178532386027215,1,0,1,0,0,1,0.7740087921584478,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1552834925186746,0,0,0,0,0,1,0.787303168159777,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.1657934876298324,0,0,0,1,1,1,0.48393868864269884,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0.2292088739623573,0,0,0,0,0,0,-1.4843733310673135,0,0,1,0,1,0,0,0,0,1,0
0,0,1,0.6771328748826912,1,1,1,1,0,1,1.476948923228718,0,1,0,0,1,0,0,1,0,0,0
0,1,1,-1.1960038562387048,0,0,1,0,0,0,-0.8130073430001998,1,0,0,1,0,0,0,0,0,1,0
0,1,1,0.4328106925625091,1,0,0,0,0,0,-1.3464441800535252,0,0,1,0,0,1,0,0,0,1,0
0,1,0,-1.2774445836787656,0,0,0,0,0,0,0.1741000750984774,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.247217966963116,1,0,0,0,0,0,-1.3132082400502028,0,0,1,0,0,1,0,0,0,1,0
1,0,0,-1.1145631287986442,0,0,1,0,0,1,0.6909189421501416,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1.4100994218432374,1,0,1,0,1,1,1.3905354792200797,0,1,0,0,1,0,1,0,0,0,0
0,0,0,0.880734693482843,1,0,0,1,1,1,1.0083221691818711,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-0.9924020376385532,0,0,0,0,0,1,-1.3132082400502028,1,0,0,1,0,0,0,1,0,0,0
1,0,0,-1.2774445836787656,1,0,0,1,0,1,0.7989357471609396,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.369379058123207,1,0,1,1,0,1,1.3373579752147635,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.4630373092781585,0,1,0,1,1,1,-0.1499503399339166,1,0,0,0,1,0,0,0,1,0,0
0,1,1,-0.5366166763554334,0,0,0,0,0,1,0.5454123458243172,0,1,0,0,1,0,0,0,1,0,1
0,1,1,-0.0965540357978854,0,0,0,0,0,0,-1.5109620830699717,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.264191979509395,0,0,0,0,0,0,-0.5846101515367768,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.6638038217915472,0,1,1,0,0,1,0.2505217306542816,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.1581344140742178,1,0,0,0,0,1,0.3144297838120104,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2667395033339188,0,0,0,0,0,1,0.052588522588012554,0,1,0,1,0,0,0,0,0,1,1
0,1,0,0.3920903288424788,0,0,1,0,1,0,-1.0373499380226263,1,0,0,0,1,0,0,0,0,1,1
0,1,1,-1.0738427650786138,1,0,0,0,0,1,-0.5255164619714603,1,0,0,1,0,0,0,1,0,0,0
0,0,0,0.6364125111626608,1,0,0,0,0,0,-1.3547531650543558,0,0,1,0,0,1,0,1,0,0,0
0,1,0,1.4508197855632678,1,0,1,1,0,0,0.720831288153132,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-0.9109613101984924,1,0,0,0,0,1,0.2455573461056209,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-0.0965540357978854,1,0,1,0,0,1,1.177825463198816,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9516816739185228,0,0,0,0,0,1,-0.683387176987242,1,0,0,1,0,0,1,0,0,0,1
0,0,0,-1.1985345985061933,1,0,0,0,0,1,0.3121777098828621,0,1,0,1,0,0,0,0,1,0,1
1,0,0,1.4915401492832985,1,1,0,1,1,0,1.5118466602322065,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0.3780018471004547,0,1,1,0,1,1,1.076835791231994,0,1,0,0,1,0,0,1,0,0,1
0,1,1,-0.7129676081037691,1,0,0,1,0,1,0.5393571356808349,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.8238627021634315,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.7926726886454483,0,1,1,0,0,1,0.12328818396815844,1,0,0,1,0,0,0,0,0,1,1
0,1,1,-0.2187151269579764,1,1,1,0,1,0,1.1961052302006432,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.4223169455581282,0,0,0,1,1,0,-0.2662761299455452,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0.5142514200025698,0,1,0,1,0,0,-0.0685222869257764,1,0,0,0,1,0,0,1,0,0,1
0,1,1,-0.1372743995179157,0,0,0,1,1,0,0.358559542116917,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-0.5851984004382496,1,0,0,0,1,1,0.7839795741594444,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0.1070477828022663,0,0,0,1,0,1,0.677624566148813,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-0.7888002190384014,0,0,0,1,0,1,0.612814483142334,0,1,0,1,0,0,0,0,1,0,1
